"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 30 15:51:12 YEKT 2022","Fri Sep 30 15:51:20 YEKT 2022","7739","","searching.tests.SearchingByMainCategoriesTests","","searching.tests.SearchingByMainCategoriesTests","checkMainCategorySearchCorrect","Проверка по имени ключевых категорий изделий #9. Значение в поиске - Запонки и зажимы","Кол-во совпадений должны быть 8 (на всю ширину формы)Все совпадения должны содержать в имени "
"passed","Fri Sep 30 15:51:19 YEKT 2022","Fri Sep 30 15:51:22 YEKT 2022","3078","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #24.  Millennium Premium","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"skipped","Fri Sep 30 15:50:18 YEKT 2022","Fri Sep 30 15:50:18 YEKT 2022","2","","searching.tests.DebugTests","","searching.tests.DebugTests","test","тестовый для дебага",""
"passed","Fri Sep 30 15:51:25 YEKT 2022","Fri Sep 30 15:51:27 YEKT 2022","1686","","searching.tests.SearchingByMainCategoriesTests","","searching.tests.SearchingByMainCategoriesTests","checkMainCategorySearchCorrect","Проверка по имени ключевых категорий изделий #13. Значение в поиске - Оправа","Кол-во совпадений должны быть 8 (на всю ширину формы)Все совпадения должны содержать в имени "
"passed","Fri Sep 30 15:51:18 YEKT 2022","Fri Sep 30 15:51:29 YEKT 2022","11003","","searching.tests.SearchingInHeaderTests","","searching.tests.SearchingInHeaderTests","checkIsIDSearchCorrect","Поиск по ID #1. Поиск по ID - 65059253","Ввод ID, переход на страницу результатов, переход в детальную карточку ID"
"failed","Fri Sep 30 15:52:31 YEKT 2022","Fri Sep 30 15:52:37 YEKT 2022","5733","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #44.  Фианит","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:29 YEKT 2022","Fri Sep 30 15:51:41 YEKT 2022","11302","","searching.tests.SearchingInHeaderTests","","searching.tests.SearchingInHeaderTests","checkIsIDSearchCorrect","Поиск по ID #2. Поиск по ID - 65717917","Ввод ID, переход на страницу результатов, переход в детальную карточку ID"
"passed","Fri Sep 30 15:51:48 YEKT 2022","Fri Sep 30 15:51:50 YEKT 2022","1372","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #13.  Жемчуг","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:12 YEKT 2022","Fri Sep 30 15:52:14 YEKT 2022","1393","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #31.  Родолит","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:38 YEKT 2022","Fri Sep 30 15:51:41 YEKT 2022","2240","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #34.  Вишня в цвету","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:26 YEKT 2022","Fri Sep 30 15:51:28 YEKT 2022","1583","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #1.  Агат","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:01 YEKT 2022","Fri Sep 30 15:52:03 YEKT 2022","2091","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #23.  Лондон Топаз","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:11 YEKT 2022","Fri Sep 30 15:51:13 YEKT 2022","2805","","searching.tests.SearchingByCategoryWithStonesTests","","searching.tests.SearchingByCategoryWithStonesTests","checkIsCategoryWithStonesSearchCorrect","Поиск по запросу изделий с камнями #8. Броши из изумруда","Количество совпадений должны быть 8 (на всю ширину контейнера)"
"passed","Fri Sep 30 15:50:58 YEKT 2022","Fri Sep 30 15:51:01 YEKT 2022","2082","","searching.tests.SearchingByMainCategoriesTests","","searching.tests.SearchingByMainCategoriesTests","checkMainCategorySearchCorrect","Проверка по имени ключевых категорий изделий #1. Значение в поиске - Кольцо","Кол-во совпадений должны быть 8 (на всю ширину формы)Все совпадения должны содержать в имени "
"passed","Fri Sep 30 15:50:48 YEKT 2022","Fri Sep 30 15:50:54 YEKT 2022","5952","","searching.tests.SearchingByCategoryWithStonesTests","","searching.tests.SearchingByCategoryWithStonesTests","checkIsCategoryWithStonesSearchCorrect","Поиск по запросу изделий с камнями #3. Золотые подвески с изумрудом","Количество совпадений должны быть 8 (на всю ширину контейнера)"
